frame,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,0,980.2403564453125,70.18567657470703,0.015089808963239193,990.6764526367188,45.820472717285156,0.01611032523214817,971.0656127929688,56.240203857421875,0.011217084713280201,1016.6953125,34.13250732421875,0.02505977638065815,961.633544921875,48.93296813964844,0.012105380184948444,1027.5657958984375,8.804512023925781,0.048686474561691284,966.851318359375,0.0,0.021236784756183624,1005.3018188476562,58.960235595703125,0.10364589840173721,978.4737548828125,48.97023010253906,0.04680919647216797,1020.96533203125,128.97633361816406,0.0998658761382103,1026.186767578125,130.28298950195312,0.05406581982970238,1082.718017578125,108.72823333740234,0.7938674092292786,1003.2500610351562,99.21993255615234,0.7209227085113525,1101.2958984375,464.76519775390625,0.9475077390670776,906.1406860351562,434.619140625,0.9193534255027771,1262.58544921875,805.4015502929688,0.9278054237365723,951.4868774414062,767.1216430664062,0.9087764024734497
1,33,982.9570922851562,91.09153747558594,0.006303079891949892,986.0408935546875,73.00794982910156,0.005977606400847435,971.29638671875,81.19603729248047,0.0035636364482343197,1010.0033569335938,58.32344055175781,0.0070303454995155334,964.5692749023438,71.76189422607422,0.002639549318701029,1021.696533203125,30.467605590820312,0.011327341198921204,979.8970336914062,11.314682006835938,0.010498221032321453,995.0281372070312,77.91265869140625,0.06584977358579636,969.98583984375,59.23521423339844,0.06928535550832748,961.4645385742188,108.403564453125,0.10653463751077652,927.3908081054688,86.56507873535156,0.10939100384712219,1072.919677734375,89.94900512695312,0.8244081735610962,1005.4334106445312,82.71597290039062,0.8145668506622314,1105.3590087890625,465.07391357421875,0.9775791764259338,926.2623291015625,446.22125244140625,0.972804844379425,1293.790771484375,789.0146484375,0.981696367263794,918.5511474609375,798.2011108398438,0.9803850650787354
2,66,1001.5317993164062,64.7911376953125,0.009507359005510807,1008.4718627929688,43.164276123046875,0.009011161513626575,987.9889526367188,53.188270568847656,0.006392175331711769,1028.5108642578125,28.28118896484375,0.012747978791594505,970.1309204101562,43.80846405029297,0.006050205323845148,1026.7379150390625,4.173614501953125,0.02435770072042942,979.2863159179688,0.0,0.013366864994168282,1008.9318237304688,68.71952819824219,0.07556606829166412,971.833984375,61.097557067871094,0.045066747814416885,1016.1346435546875,113.12727355957031,0.0850272923707962,960.6881713867188,123.96290588378906,0.05823404714465141,1068.552978515625,102.34469604492188,0.7865434885025024,1003.1950073242188,94.82249450683594,0.7342314124107361,1081.5113525390625,456.5037536621094,0.9579678177833557,936.524658203125,446.9248352050781,0.9422651529312134,1304.6573486328125,764.968017578125,0.9585127234458923,933.9287719726562,783.4468383789062,0.9500093460083008
3,100,996.8494873046875,63.54139709472656,0.014834944158792496,1011.6500244140625,39.928802490234375,0.015616101212799549,983.3360595703125,49.69763946533203,0.010268311016261578,1040.679931640625,30.046600341796875,0.016333866864442825,960.450439453125,44.18888854980469,0.007322278805077076,1044.601806640625,12.067955017089844,0.027182113379240036,948.4334106445312,2.1475296020507812,0.01294022798538208,1029.0865478515625,51.81001281738281,0.08752140402793884,940.0446166992188,41.16650390625,0.043280087411403656,996.5319213867188,105.38900756835938,0.11591806262731552,933.2861938476562,88.87543487548828,0.07198471575975418,1073.50634765625,107.77711486816406,0.7424052953720093,986.2951049804688,104.71369171142578,0.671468198299408,1042.0068359375,461.58489990234375,0.9378260374069214,933.9922485351562,457.6760559082031,0.9116017818450928,1301.0535888671875,749.4393310546875,0.9283766150474548,986.047119140625,780.1793212890625,0.9111971855163574
4,133,1000.5615844726562,64.8739013671875,0.020571282133460045,1012.650390625,40.769142150878906,0.019244732335209846,988.5194702148438,52.51844787597656,0.01522151567041874,1028.9371337890625,26.607650756835938,0.017367051914334297,967.1979370117188,45.85828399658203,0.01016477681696415,1012.7512817382812,2.004547119140625,0.0306402500718832,977.25,0.0,0.017193105071783066,998.0753173828125,51.21766662597656,0.0949711948633194,951.4398193359375,44.47217559814453,0.05491853877902031,966.9563598632812,115.33392333984375,0.13067401945590973,935.411376953125,92.64862060546875,0.09431756287813187,1056.33251953125,105.4764404296875,0.7777830362319946,1016.4830932617188,107.29371643066406,0.7222779393196106,1003.5034790039062,466.5771789550781,0.9478558897972107,964.0387573242188,479.71087646484375,0.9305614829063416,1292.447265625,735.3572387695312,0.9429833292961121,1003.7427978515625,801.3829345703125,0.9298190474510193
5,166,939.0110473632812,82.00689697265625,0.0023409631103277206,943.1488037109375,67.13568878173828,0.0028361575677990913,931.2044677734375,78.38806915283203,0.001592117827385664,965.672607421875,50.66889953613281,0.009973428212106228,935.19970703125,69.81660461425781,0.0029575044754892588,975.7776489257812,12.662498474121094,0.008866836316883564,966.2732543945312,0.0,0.016278231516480446,984.8618774414062,48.18882751464844,0.02773369662463665,959.0791625976562,41.02546691894531,0.07553968578577042,991.1423950195312,131.05018615722656,0.02727225050330162,936.197021484375,97.56326293945312,0.063897505402565,1048.3868408203125,94.21133422851562,0.8528494238853455,1028.6343994140625,100.47518920898438,0.8863270878791809,990.6195068359375,473.2391052246094,0.9724259376525879,980.2062377929688,487.2110595703125,0.9779410362243652,1252.830322265625,712.3418579101562,0.9793988466262817,1049.352294921875,817.0005493164062,0.9817739129066467
6,200,940.9105224609375,85.89610290527344,0.0025518019683659077,942.2560424804688,71.8761978149414,0.0028020257595926523,935.7581787109375,83.40078735351562,0.0016707328613847494,959.2581176757812,54.79962158203125,0.011416960507631302,955.08984375,72.58049011230469,0.0037694114726036787,954.434326171875,18.18720245361328,0.012215022929012775,1015.6004028320312,0.0,0.024607934057712555,969.5166015625,50.67951965332031,0.03647134453058243,971.341552734375,44.404083251953125,0.1045488566160202,968.4476318359375,122.76296997070312,0.03494495898485184,940.1239624023438,98.51962280273438,0.0868021547794342,1037.6781005859375,109.00355529785156,0.880200207233429,1075.16162109375,107.70112609863281,0.9110510349273682,951.4293823242188,475.7143249511719,0.9767001271247864,994.6452026367188,481.7877502441406,0.9822348952293396,1207.7899169921875,707.899658203125,0.9822689294815063,1071.2120361328125,811.8638916015625,0.9845700860023499
7,233,925.8506469726562,97.73117065429688,0.0026888661086559296,926.4144897460938,80.44283294677734,0.0029557531233876944,921.816162109375,96.61651611328125,0.0014471682952716947,950.7593994140625,59.1573486328125,0.015286386013031006,955.9471435546875,85.02099609375,0.0039026611484587193,943.2756958007812,16.164230346679688,0.021339062601327896,1036.3436279296875,0.0,0.02884579636156559,951.6095581054688,54.901336669921875,0.07098078727722168,1004.256103515625,43.82970428466797,0.11512166261672974,953.069091796875,107.23420715332031,0.07206016778945923,940.739013671875,84.41281127929688,0.11121363937854767,1034.13427734375,101.70716857910156,0.843548595905304,1100.59716796875,99.12460327148438,0.8594021201133728,921.4714965820312,463.8475646972656,0.957862913608551,1020.4302978515625,482.3377990722656,0.9600353240966797,1145.202392578125,744.1402587890625,0.9541204571723938,1125.966796875,799.1181030273438,0.9533981680870056
8,266,939.8252563476562,87.73697662353516,0.0039479914121329784,939.7921752929688,69.347900390625,0.004065982066094875,934.3477172851562,84.32368469238281,0.0019041126361116767,969.5061645507812,51.67437744140625,0.011799613013863564,972.7833862304688,75.123779296875,0.0032383110374212265,974.1661987304688,13.518951416015625,0.017155654728412628,1039.6221923828125,0.0,0.018723497167229652,970.3671264648438,49.98875427246094,0.07341212779283524,1007.2979736328125,42.09086608886719,0.08747701346874237,962.8110961914062,91.38981628417969,0.10913022607564926,942.0462036132812,69.17257690429688,0.1250881403684616,1043.1771240234375,88.41618347167969,0.8290308117866516,1095.9346923828125,84.33238220214844,0.8283795714378357,914.5830688476562,454.4173278808594,0.9729874134063721,1041.5665283203125,476.18572998046875,0.9702815413475037,1086.70654296875,796.762939453125,0.9767618775367737,1185.6990966796875,824.3377075195312,0.973964273929596
9,300,927.8742065429688,88.65238952636719,0.0019126932602375746,928.30810546875,69.4885482788086,0.0024418390821665525,926.8837890625,86.17396545410156,0.0010887898970395327,950.8200073242188,51.409698486328125,0.013738952577114105,963.9671630859375,78.68472290039062,0.0031133429147303104,953.4757690429688,9.170196533203125,0.013423297554254532,1029.2418212890625,0.0,0.014294082298874855,955.6717529296875,53.92442321777344,0.040185507386922836,1011.6344604492188,40.96076202392578,0.052911415696144104,971.3031005859375,128.11148071289062,0.044966258108615875,956.9465942382812,93.13240814208984,0.05788889899849892,1035.54345703125,89.20655822753906,0.8455207347869873,1099.3062744140625,86.10420227050781,0.8472620844841003,908.9793701171875,450.1582336425781,0.9786239862442017,1054.138916015625,461.7017517089844,0.9769303798675537,998.08740234375,808.6822509765625,0.9824389219284058,1216.951904296875,802.9454956054688,0.9807344079017639
