frame,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,0,938.0831909179688,88.52645874023438,0.006771998945623636,941.468994140625,66.52130126953125,0.006694622803479433,934.1299438476562,80.35649871826172,0.0025847945362329483,975.3378295898438,51.133941650390625,0.007785581052303314,956.9284057617188,76.34278106689453,0.00159606640227139,995.03173828125,12.136825561523438,0.008577820844948292,991.1947631835938,6.949951171875,0.00959958229213953,996.8783569335938,54.937225341796875,0.07888948917388916,982.4099731445312,52.18359375,0.09467978775501251,968.5736083984375,84.86196899414062,0.24335774779319763,935.794189453125,76.94137573242188,0.28345659375190735,1047.2530517578125,69.58099365234375,0.7826567888259888,1053.385498046875,71.90643310546875,0.7690879702568054,952.0830688476562,450.1177673339844,0.9793124198913574,1050.6954345703125,478.349609375,0.9716293811798096,974.3906860351562,854.6986694335938,0.9816642999649048,1311.8565673828125,718.8829345703125,0.976362407207489
1,33,938.8917846679688,90.66059875488281,0.006932338699698448,943.37646484375,70.13504791259766,0.0071563720703125,933.790283203125,84.81820678710938,0.0023856391198933125,982.8677368164062,50.467254638671875,0.009934739209711552,953.372314453125,78.1105728149414,0.00149669183883816,1014.6585083007812,11.930511474609375,0.011580309830605984,995.3406372070312,4.9357452392578125,0.013227537274360657,1062.6632080078125,67.82853698730469,0.09833510220050812,1036.69775390625,63.08203125,0.1232931837439537,1002.4673461914062,81.38905334472656,0.2666468918323517,948.5863037109375,78.49246215820312,0.3114291727542877,1046.674072265625,85.91798400878906,0.8251874446868896,1037.262939453125,84.51585388183594,0.8178719282150269,948.6068115234375,468.85638427734375,0.9797593951225281,1017.4376831054688,489.2561950683594,0.9724647402763367,1001.3221435546875,860.2888793945312,0.9790036082267761,1280.45361328125,697.5767822265625,0.9741015434265137
2,66,937.0447998046875,87.85063934326172,0.005206684581935406,941.6204223632812,71.57988739013672,0.005149646196514368,931.385009765625,84.19294738769531,0.002218516543507576,974.71240234375,51.607269287109375,0.0101083442568779,938.5940551757812,75.18690490722656,0.002222048118710518,1000.4141845703125,11.882354736328125,0.014583955518901348,954.501953125,0.0,0.02091318368911743,1004.560546875,58.933502197265625,0.08852258324623108,967.4817504882812,52.98170471191406,0.14476436376571655,955.5978393554688,99.5745849609375,0.1698424071073532,929.9474487304688,84.77142333984375,0.2526856064796448,1048.60205078125,104.84344482421875,0.8959119319915771,1015.5816650390625,103.0477294921875,0.9017419815063477,954.0646362304688,489.0574035644531,0.9860591292381287,986.5115356445312,495.5166320800781,0.9827682375907898,1054.4051513671875,858.427978515625,0.9855319857597351,1240.2711181640625,695.7996826171875,0.9838851690292358
3,100,926.6600341796875,81.28811645507812,0.0016919447807595134,929.8869018554688,64.07167053222656,0.0024427035823464394,927.860595703125,80.03887939453125,0.0009517200523987412,960.31884765625,44.99143981933594,0.016678491607308388,954.00146484375,72.08290100097656,0.002709913533180952,972.0592041015625,11.711128234863281,0.013625634834170341,992.304443359375,0.0,0.018483921885490417,975.2281494140625,56.836212158203125,0.03744984045624733,997.989990234375,51.315948486328125,0.06426399946212769,971.8945922851562,126.02796936035156,0.033761557191610336,941.7931518554688,100.6673812866211,0.054678868502378464,1041.7569580078125,122.54141235351562,0.8798288106918335,1047.61865234375,118.47898864746094,0.8904146552085876,962.8081665039062,502.63751220703125,0.9797688126564026,984.5859985351562,488.1521301269531,0.9767957925796509,1103.46826171875,849.1600952148438,0.9804167151451111,1211.7783203125,699.9877319335938,0.9797724485397339
4,133,920.745849609375,82.31272888183594,0.002023027278482914,921.8082885742188,63.06706237792969,0.002884163288399577,917.0578002929688,78.7573471069336,0.0008357756887562573,963.3673706054688,45.214691162109375,0.02026684395968914,946.5551147460938,74.25814819335938,0.0020929877646267414,989.177490234375,10.248687744140625,0.023554252460598946,979.8140258789062,0.0,0.02287832647562027,962.2599487304688,42.95599365234375,0.07589618116617203,995.0924072265625,58.17347717285156,0.08251510560512543,954.8464965820312,127.2315673828125,0.06884908676147461,933.1822509765625,105.14845275878906,0.07528780400753021,1061.257080078125,117.19358825683594,0.8805946707725525,1032.85791015625,113.20133972167969,0.8740776777267456,993.6156616210938,501.519287109375,0.9721312522888184,915.8787841796875,477.7868347167969,0.9628288745880127,1140.2899169921875,839.2703857421875,0.9679029583930969,1171.3570556640625,705.7423706054688,0.9640530347824097
5,166,927.506103515625,93.05905151367188,0.001791575807146728,935.084716796875,73.79031372070312,0.00222404720261693,922.6509399414062,89.37567901611328,0.0009712757309898734,976.3074340820312,55.108795166015625,0.011926299892365932,931.5782470703125,83.92922973632812,0.0022492818534374237,1004.2315063476562,19.684043884277344,0.012627094984054565,954.44677734375,1.6019668579101562,0.023088250309228897,977.5279541015625,57.675384521484375,0.04829135164618492,978.6793212890625,45.922325134277344,0.12272197008132935,943.9742431640625,104.20580291748047,0.04946647584438324,919.40625,88.52030181884766,0.11001738160848618,1052.8389892578125,134.46241760253906,0.8747745156288147,989.023193359375,127.54639434814453,0.9019027948379517,1038.084716796875,502.8776550292969,0.9704238772392273,881.3157958984375,456.27294921875,0.9713332653045654,1181.80712890625,821.1489868164062,0.965816080570221,1101.152099609375,696.808837890625,0.9700407981872559
6,200,920.6563720703125,98.35931396484375,0.0023402550723403692,925.2404174804688,74.39259338378906,0.0032639228738844395,913.4400024414062,88.20764923095703,0.001012994209304452,967.2955322265625,58.6029052734375,0.014431883580982685,929.7669067382812,83.55464172363281,0.0015939584700390697,998.88720703125,27.620040893554688,0.014015897177159786,955.6614990234375,11.719757080078125,0.015923554077744484,981.8401489257812,64.02781677246094,0.0557490698993206,990.9511108398438,51.03973388671875,0.07918591797351837,961.6580200195312,104.09408569335938,0.060472723096609116,931.18896484375,79.3447265625,0.07635069638490677,1060.9974365234375,102.54560852050781,0.8675862550735474,993.3173828125,95.08488464355469,0.8765590786933899,1080.065673828125,498.7832336425781,0.9773989915847778,877.645751953125,435.46893310546875,0.974290132522583,1239.56298828125,845.08837890625,0.9755796194076538,1043.38232421875,754.4312133789062,0.9781180024147034
7,233,970.8353271484375,80.45409393310547,0.010391010902822018,974.622802734375,56.15400695800781,0.009712396189570427,964.8431396484375,67.81759643554688,0.006233430001884699,992.306396484375,38.46299743652344,0.017390789464116096,965.6453247070312,56.25322723388672,0.007134031970053911,997.35205078125,9.212677001953125,0.042817797511816025,996.1825561523438,0.0,0.020306922495365143,952.6073608398438,74.2701416015625,0.13678233325481415,998.0853881835938,55.49187469482422,0.066044881939888,927.4359741210938,114.69307708740234,0.138408824801445,933.5637817382812,98.13198852539062,0.08424796909093857,1068.518310546875,120.93081665039062,0.8077325820922852,1018.5706787109375,107.06465148925781,0.74124675989151,1107.621826171875,463.98175048828125,0.9524127840995789,886.439208984375,434.2915954589844,0.92618727684021,1279.1876220703125,804.5744018554688,0.941463053226471,970.5059204101562,759.3709716796875,0.923683762550354
8,266,978.8597412109375,74.89897155761719,0.009408975020051003,980.8041381835938,51.71342468261719,0.008755231276154518,971.9086303710938,63.05083465576172,0.006096854340285063,997.3375854492188,37.89079284667969,0.016107643023133278,971.7689208984375,54.92399597167969,0.0073282052762806416,993.990234375,13.863121032714844,0.036491721868515015,1006.9195556640625,0.0,0.01792478933930397,953.5021362304688,82.6406021118164,0.102185919880867,1024.02294921875,68.05499267578125,0.05233900249004364,954.9349365234375,125.08197784423828,0.09345821291208267,991.4615478515625,129.90792846679688,0.05595608800649643,1064.67724609375,112.0458984375,0.8022313714027405,1019.2491455078125,99.16177368164062,0.7413761615753174,1133.3240966796875,464.6508483886719,0.9557971358299255,906.4428100585938,444.61578369140625,0.9350535869598389,1316.7989501953125,798.8818969726562,0.9482675194740295,893.3073120117188,782.9105224609375,0.9345300197601318
9,300,973.5934448242188,84.32267761230469,0.004700178746134043,973.9566650390625,66.46266174316406,0.0047861868515610695,965.9950561523438,72.87151336669922,0.0029031590092927217,993.7027587890625,57.48797607421875,0.007414473686367273,969.3113403320312,67.1433334350586,0.002860338194295764,994.6360473632812,38.86244201660156,0.01093402598053217,1000.3151245117188,15.709030151367188,0.007933658547699451,962.4735717773438,98.79391479492188,0.04806491732597351,1047.3819580078125,81.34767150878906,0.03956449031829834,964.9234008789062,126.485595703125,0.059873636811971664,1037.373291015625,136.35768127441406,0.04771899804472923,1058.8656005859375,88.47120666503906,0.8317462205886841,1008.4619750976562,79.71588134765625,0.8090536594390869,1129.6011962890625,460.5650329589844,0.9824192523956299,919.2227783203125,442.321044921875,0.977269172668457,1344.984375,783.791015625,0.9878048896789551,866.6995849609375,805.5159301757812,0.9863031506538391
