frame,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,0,854.4032592773438,78.57655334472656,0.003939385060220957,856.6907958984375,61.95176696777344,0.004286878742277622,849.659423828125,74.03471374511719,0.002215930027887225,882.40283203125,47.55271911621094,0.007370518986135721,864.176513671875,68.79716491699219,0.0020701144821941853,889.0807495117188,9.695640563964844,0.006652288604527712,899.6126098632812,0.0,0.011694805696606636,869.7664184570312,42.21977233886719,0.04023861140012741,888.6980590820312,41.007110595703125,0.09223974496126175,864.5432739257812,97.6636734008789,0.0652422159910202,850.164794921875,79.81246948242188,0.12331840395927429,957.4378662109375,91.92242431640625,0.8228756189346313,937.6106567382812,98.86001586914062,0.8573863506317139,931.0746459960938,488.9253234863281,0.971886157989502,879.2957763671875,488.08795166015625,0.975821316242218,1242.5032958984375,719.92529296875,0.9762638807296753,950.3016357421875,827.441162109375,0.9787755012512207
1,33,823.0919189453125,65.53024291992188,0.004229554440826178,827.7034301757812,50.654823303222656,0.00436621718108654,818.1222534179688,64.39164733886719,0.0023472176399081945,862.884765625,35.628753662109375,0.011744040995836258,842.6861572265625,58.9039306640625,0.003600605996325612,874.9144287109375,5.626029968261719,0.017178745940327644,894.6884765625,0.0,0.02500314451754093,845.0096435546875,29.318161010742188,0.0678517073392868,882.9541625976562,32.55491638183594,0.12375892698764801,839.2516479492188,53.598358154296875,0.0727800577878952,843.529541015625,75.80413055419922,0.12422814965248108,948.3007202148438,117.07164001464844,0.9017660021781921,942.5050048828125,122.30172729492188,0.9161383509635925,898.5260620117188,493.802978515625,0.9785708785057068,893.5481567382812,506.9596252441406,0.9810453653335571,1197.560302734375,708.6156616210938,0.9801607728004456,990.3162231445312,833.6539306640625,0.9810028076171875
2,66,791.3181762695312,47.85498046875,0.05223682522773743,790.0029296875,28.374755859375,0.06388451159000397,788.0000610351562,44.28025817871094,0.01899196207523346,826.8035888671875,9.148475646972656,0.13247954845428467,849.2415771484375,36.17578125,0.015421336516737938,839.019287109375,4.2399444580078125,0.15938717126846313,951.2642822265625,0.0,0.14736142754554749,819.9036254882812,32.82279968261719,0.19097398221492767,921.89208984375,43.727142333984375,0.19162899255752563,821.2166748046875,45.92376708984375,0.1479327529668808,845.75244140625,65.25787353515625,0.15435338020324707,949.7952270507812,128.97218322753906,0.9413484334945679,1017.835205078125,126.06694793701172,0.9398593902587891,860.9064331054688,493.5095520019531,0.9844017624855042,916.7298583984375,493.551025390625,0.9838923215866089,1127.9378662109375,706.0286865234375,0.9817766547203064,1010.3148803710938,817.727783203125,0.9811251163482666
3,100,761.8992919921875,35.24713897705078,0.005950938910245895,767.3485107421875,19.092567443847656,0.00706873694434762,763.576171875,37.46424865722656,0.002308864379301667,818.8824462890625,14.626716613769531,0.03637077286839485,827.4217529296875,41.05998229980469,0.00588992889970541,835.9153442382812,0.0,0.09587077051401138,916.1262817382812,0.0,0.03783122077584267,791.073486328125,11.810989379882812,0.24134261906147003,860.0274047851562,22.076934814453125,0.08118093758821487,801.1754760742188,7.8208465576171875,0.18719056248664856,817.2050170898438,15.863983154296875,0.0762760117650032,957.3272094726562,114.4976806640625,0.9243715405464172,1011.0472412109375,111.36964416503906,0.8825837969779968,846.521484375,479.5845642089844,0.9785568118095398,949.1234130859375,483.649658203125,0.9636490345001221,1088.419189453125,760.5562133789062,0.9673927426338196,1070.2745361328125,789.1717529296875,0.9549427032470703
4,133,832.887451171875,88.53392028808594,0.0016211027977988124,832.790771484375,71.8374252319336,0.0021018702536821365,834.2247314453125,88.51116943359375,0.0009829364717006683,860.7997436523438,54.272438049316406,0.017995387315750122,884.3641357421875,79.4480209350586,0.004122208338230848,863.2928466796875,14.877204895019531,0.016208525747060776,961.4556884765625,0.8725662231445312,0.02442280575633049,849.9188232421875,48.627342224121094,0.03364461287856102,937.1806640625,47.324134826660156,0.06630510091781616,862.7949829101562,112.45763397216797,0.02631407417356968,873.60498046875,95.99432373046875,0.04650447517633438,943.9046630859375,99.98771667480469,0.8631758689880371,1019.4474487304688,96.00723266601562,0.8863098621368408,830.7927856445312,467.8098449707031,0.974918782711029,987.7327880859375,480.56683349609375,0.9782076478004456,1028.8006591796875,782.4146118164062,0.9776673913002014,1127.7686767578125,822.2759399414062,0.9790826439857483
5,166,852.44091796875,83.8388442993164,0.00403598602861166,847.661376953125,64.41563415527344,0.0038761417381465435,852.6742553710938,79.61773681640625,0.00183269870467484,870.1610107421875,48.47845458984375,0.0115997064858675,907.8633422851562,72.18791198730469,0.003286560997366905,874.6480102539062,13.899627685546875,0.016272559762001038,983.42431640625,7.2577056884765625,0.019731702283024788,875.2174682617188,52.217926025390625,0.07226556539535522,945.2631225585938,52.39251708984375,0.09417133033275604,881.8595581054688,92.674072265625,0.12394415587186813,870.5107421875,68.50044250488281,0.1490049958229065,947.5931396484375,80.55253601074219,0.8453755974769592,1036.8302001953125,78.23272705078125,0.8482241630554199,835.7495727539062,441.5672607421875,0.981600284576416,1015.2858276367188,470.7198486328125,0.9796507358551025,957.2722778320312,817.06005859375,0.98433518409729,1171.831787109375,808.2847290039062,0.9823235273361206
6,200,855.9439086914062,77.0577392578125,0.003162879031151533,855.0611572265625,55.820228576660156,0.0031228438019752502,857.4800415039062,72.17232513427734,0.0015259265201166272,874.5755004882812,39.09894561767578,0.00808283407241106,900.7364501953125,65.89851379394531,0.002225123345851898,871.49658203125,0.0,0.007508470211178064,971.5572509765625,0.0,0.012101844884455204,863.3244018554688,42.513336181640625,0.045728929340839386,924.9356689453125,41.89329528808594,0.09101986140012741,887.056640625,94.92267608642578,0.10938787460327148,868.9882202148438,77.51836395263672,0.18281958997249603,945.5267944335938,70.16793823242188,0.7951413989067078,1030.7589111328125,67.3055419921875,0.8206154108047485,848.2274780273438,443.9991760253906,0.9790235757827759,1024.4920654296875,450.6625671386719,0.9795420169830322,882.5303344726562,819.5442504882812,0.9811961650848389,1207.8607177734375,780.591796875,0.9807963371276855
7,233,904.8148193359375,91.3447036743164,0.004976774100214243,904.3272094726562,69.5830307006836,0.00426144665107131,899.3926391601562,79.40215301513672,0.002326056594029069,919.8279418945312,55.584869384765625,0.006630805786699057,924.9229125976562,71.22466278076172,0.002206225413829088,914.381103515625,14.512252807617188,0.009045778773725033,961.1812133789062,9.611526489257812,0.009076979011297226,888.1414184570312,56.101409912109375,0.06634519249200821,914.41796875,46.458343505859375,0.07568630576133728,878.3842163085938,78.86361694335938,0.18462322652339935,855.076171875,60.29154968261719,0.21704287827014923,962.4343872070312,66.47479248046875,0.7965996861457825,1010.8286743164062,66.69410705566406,0.7793770432472229,864.3980712890625,440.5575256347656,0.9829021692276001,1035.927490234375,454.19561767578125,0.9772416353225708,843.7680053710938,831.8386840820312,0.9852853417396545,1224.3779296875,755.1923828125,0.9822518825531006
8,266,900.665283203125,96.34661865234375,0.005450166296213865,899.1017456054688,73.44648742675781,0.004577714949846268,895.3057861328125,84.21741485595703,0.002365119056776166,914.0278930664062,59.16783142089844,0.0054953694343566895,920.798583984375,77.10740661621094,0.0017329462571069598,908.3229370117188,13.589218139648438,0.007564371917396784,957.0604858398438,9.908798217773438,0.007172686979174614,882.5051879882812,49.24159240722656,0.07566864043474197,916.4645385742188,48.6163330078125,0.07950271666049957,875.9506225585938,81.73164367675781,0.2493780553340912,857.4993896484375,77.85237121582031,0.27875202894210815,964.2416381835938,63.684356689453125,0.7887663245201111,1009.9292602539062,65.16279602050781,0.763066828250885,867.9719848632812,440.8304748535156,0.9836761355400085,1019.9188842773438,454.48590087890625,0.9769638180732727,842.9236450195312,834.2096557617188,0.9862723350524902,1233.9942626953125,742.5830078125,0.9826139807701111
9,300,916.4462280273438,89.0606689453125,0.007148807402700186,920.84765625,57.90037536621094,0.006107218563556671,906.1135864257812,72.22123718261719,0.003927116747945547,932.2998657226562,43.665252685546875,0.00880399439483881,907.7508544921875,69.98213195800781,0.003394998610019684,920.3516235351562,0.0,0.011257901787757874,930.904052734375,0.0,0.011337149888277054,891.4887084960938,53.07872772216797,0.060154061764478683,885.7144775390625,42.11125946044922,0.08058346062898636,872.1773071289062,90.74658966064453,0.14876466989517212,847.4603271484375,66.849609375,0.22708623111248016,970.176513671875,78.03080749511719,0.7678617238998413,991.511962890625,87.6046142578125,0.7546294331550598,851.70263671875,435.35113525390625,0.9735689759254456,989.84033203125,455.2079772949219,0.9655088186264038,867.5101928710938,816.6022338867188,0.9736193418502808,1240.516845703125,725.528564453125,0.9687594175338745
